Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2025.12.26 15:37:29;Buy;0.01;XAUUSD;4 524.01;4 525.39;4 539.38;2025.12.26 16:30:37;4 525.18;-0.18;;1.17;[sl]
2025.12.22 03:39:40;Buy;0.01;XAUUSD;4 378.17;4 399.52;4 466.16;2025.12.22 07:42:43;4 399.45;-0.18;;21.28;[sl]
2025.12.22 03:38:46;Buy;0.01;XAUUSD;4 376.10;4 378.70;4 407.08;2025.12.22 07:32:13;4 407.08;-0.18;;30.98;[tp]
2025.12.22 03:38:40;Buy;0.01;XAUUSD;4 374.27;4 389.77;4 397.65;2025.12.22 06:49:15;4 398.09;-0.17;;23.82;[tp]
2025.12.22 03:36:12;Buy;0.01;XAUUSD;4 372.51;4 377.01;4 387.45;2025.12.22 04:52:00;4 387.47;-0.17;;14.96;[tp]
2025.12.22 03:00:57;Buy;0.01;XAUUSD;4 372.47;4 377.01;4 387.45;2025.12.22 04:52:00;4 387.47;-0.17;;15.00;[tp]
2025.12.22 03:36:11;Buy;0.01;XAUUSD;4 372.44;4 373.88;4 386.81;2025.12.22 04:51:59;4 386.92;-0.17;;14.48;[tp]
2025.12.22 03:00:57;Buy;0.01;XAUUSD;4 372.57;4 374.01;4 386.81;2025.12.22 04:51:59;4 386.92;-0.17;;14.35;[tp]
2025.12.18 18:10:14;Buy;0.01;XAUUSD;4 347.86;4 350.44;4 378.92;2025.12.18 19:06:07;4 349.49;-0.17;;1.63;[sl]
2025.12.18 18:10:22;Buy;0.01;XAUUSD;4 350.62;4 352.77;4 438.18;2025.12.18 19:06:03;4 352.46;-0.17;;1.84;[sl]
2025.12.18 18:11:19;Buy;0.01;XAUUSD;4 352.62;4 358.00;4 484.24;2025.12.18 18:55:13;4 357.91;-0.17;;5.29;[sl]
2025.12.18 18:10:23;Buy;0.01;XAUUSD;4 351.38;4 363.39;4 421.89;2025.12.18 18:51:12;4 363.39;-0.17;;12.01;[sl]
2025.12.18 18:11:19;Buy;0.01;XAUUSD;4 352.70;4 366.57;4 376.65;2025.12.18 18:28:52;4 366.57;-0.17;;13.87;[sl]
2025.12.18 18:10:16;Buy;0.01;XAUUSD;4 348.38;4 363.04;4 372.31;2025.12.18 18:19:05;4 372.47;-0.17;;24.09;[tp]
2025.12.18 18:10:23;Buy;0.01;XAUUSD;4 351.84;4 357.95;4 366.55;2025.12.18 18:14:02;4 366.60;-0.17;;14.76;[tp]
2025.12.18 18:10:23;Buy;0.01;XAUUSD;4 351.38;4 352.81;4 365.93;2025.12.18 18:13:49;4 366.14;-0.17;;14.76;[tp]
2025.12.18 18:10:00;Buy;0.01;XAUUSD;4 347.35;4 349.93;4 362.21;2025.12.18 18:12:49;4 362.21;-0.17;;14.86;[tp]
2025.12.11 18:19:31;Buy;0.01;XAUUSD;4 258.97;4 261.51;4 289.42;2025.12.12 09:35:29;4 289.46;-0.17;-0.42;30.49;[tp]
2025.12.11 17:50:12;Buy;0.01;XAUUSD;4 258.93;4 261.47;4 289.42;2025.12.12 09:35:29;4 289.46;-0.17;-0.42;30.53;[tp]
2025.12.11 17:51:36;Buy;0.01;XAUUSD;4 261.45;4 263.55;4 347.06;2025.12.11 21:01:04;4 262.99;-0.17;;1.54;[sl]
2025.12.11 17:50:04;Buy;0.01;XAUUSD;4 257.99;4 263.25;4 386.25;2025.12.11 21:01:04;4 262.99;-0.17;;5.00;[sl]
2025.12.11 18:43:50;Buy;0.01;XAUUSD;4 262.79;4 274.75;4 331.13;2025.12.11 20:56:00;4 274.66;-0.17;;11.87;[sl]
2025.12.11 17:50:04;Buy;0.01;XAUUSD;4 257.95;4 273.59;4 281.35;2025.12.11 19:12:04;4 273.52;-0.17;;15.57;[sl]
2025.12.11 17:50:03;Buy;0.01;XAUUSD;4 257.35;4 261.81;4 271.58;2025.12.11 18:48:19;4 271.59;-0.17;;14.24;[tp]
2025.12.11 17:50:03;Buy;0.01;XAUUSD;4 257.23;4 258.63;4 270.91;2025.12.11 18:48:14;4 270.92;-0.17;;13.69;[tp]
2025.12.11 18:30:03;Buy;0.01;XAUUSD;4 259.04;4 130.56;4 289.42;2025.12.11 18:31:00;4 256.12;-0.17;;-2.92;
2025.12.10 22:04:14;Buy;0.01;XAUUSD;4 221.72;4 230.56;4 243.95;2025.12.10 22:24:30;4 229.80;-0.17;;8.08;[sl]
2025.12.10 22:04:14;Buy;0.01;XAUUSD;4 221.72;4 225.56;4 234.13;2025.12.10 22:14:11;4 234.15;-0.17;;12.43;[tp]
2025.12.10 22:04:14;Buy;0.01;XAUUSD;4 220.72;4 222.12;4 233.51;2025.12.10 22:13:00;4 233.57;-0.17;;12.85;[tp]
2025.12.10 21:11:15;Buy;0.01;XAUUSD;4 219.85;4 043.16;4 233.51;2025.12.10 21:12:00;4 212.57;-0.17;;-7.28;
2025.12.10 21:11:15;Buy;0.01;XAUUSD;4 219.83;4 134.19;4 234.13;2025.12.10 21:12:00;4 212.80;-0.17;;-7.03;
2025.12.09 08:09:33;Sell;0.01;XAUUSD;4 175.71;4 261.34;4 162.20;2025.12.09 11:05:11;4 202.88;-0.17;;-27.17;
2025.12.09 08:04:52;Sell;0.01;XAUUSD;4 177.19;4 213.57;4 153.87;2025.12.09 11:05:10;4 203.24;-0.17;;-26.05;
2025.12.09 08:04:44;Sell;0.01;XAUUSD;4 177.48;4 354.23;4 163.50;2025.12.09 11:05:10;4 202.97;-0.17;;-25.49;
2025.12.08 18:11:22;Sell;0.01;XAUUSD;4 177.58;4 354.57;4 163.50;2025.12.08 18:15:00;4 183.93;-0.17;;-6.35;
2025.12.08 18:12:25;Sell;0.01;XAUUSD;4 177.28;4 213.74;4 153.87;2025.12.08 18:13:00;4 178.27;-0.17;;-0.99;
2025.12.08 17:15:36;Sell;0.01;XAUUSD;4 177.36;4 213.74;4 153.87;2025.12.08 17:16:01;4 179.31;-0.17;;-1.95;
2025.12.08 17:15:37;Sell;0.01;XAUUSD;4 177.52;4 354.57;4 163.50;2025.12.08 17:16:00;4 179.38;-0.17;;-1.86;
2025.12.08 17:15:38;Sell;0.01;XAUUSD;4 176.99;4 262.52;4 162.20;2025.12.08 17:16:00;4 179.39;-0.17;;-2.40;
2025.12.08 17:09:49;Sell;0.01;XAUUSD;4 177.02;4 213.74;4 153.87;2025.12.08 17:10:01;4 180.83;-0.17;;-3.81;
2025.12.08 17:09:49;Sell;0.01;XAUUSD;4 177.02;4 354.57;4 163.50;2025.12.08 17:10:00;4 180.66;-0.17;;-3.64;
2025.12.05 17:39:26;Buy;0.01;XAUUSD;4 259.00;4 174.76;4 217.97;2025.12.05 18:29:15;4 218.03;-0.17;;-40.97;[tp]
2025.12.05 16:47:26;Buy;0.01;XAUUSD;4 240.98;4 250.09;4 264.16;2025.12.05 17:47:10;4 250.00;-0.17;;9.02;[sl]
2025.12.05 16:47:23;Buy;0.01;XAUUSD;4 239.77;4 241.17;4 253.69;2025.12.05 17:33:22;4 253.81;-0.17;;14.04;[tp]
2025.12.05 16:47:23;Buy;0.01;XAUUSD;4 239.77;4 241.06;4 254.30;2025.12.05 16:56:21;4 241.02;-0.17;;1.25;[sl]
2025.12.01 03:54:58;Buy;0.01;XAUUSD;4 244.55;4 224.04;4 369.10;2025.12.01 07:17:20;4 224.28;-0.17;;-20.27;[sl]
2025.12.01 03:39:34;Buy;0.01;XAUUSD;4 241.90;4 243.98;4 324.88;2025.12.01 04:22:12;4 243.71;-0.17;;1.81;[sl]
2025.12.01 03:39:35;Buy;0.01;XAUUSD;4 243.31;4 245.03;4 310.17;2025.12.01 04:20:15;4 244.53;-0.17;;1.22;[sl]
2025.11.28 02:30:43;Buy;0.01;XAUUSD;4 172.76;4 184.24;4 195.76;2025.11.28 03:18:38;4 184.15;-0.17;;11.39;[sl]
2025.11.28 02:30:42;Buy;0.01;XAUUSD;4 172.08;4 177.60;4 186.17;2025.11.28 03:01:04;4 186.37;-0.17;;14.29;[tp]
2025.11.28 02:28:21;Buy;0.01;XAUUSD;4 171.83;4 177.65;4 186.06;2025.11.28 03:01:01;4 186.15;-0.17;;14.32;[tp]
2025.11.28 02:30:29;Buy;0.01;XAUUSD;4 171.67;4 173.06;4 185.56;2025.11.28 03:00:58;4 185.68;-0.17;;14.01;[tp]
2025.11.28 02:28:14;Buy;0.01;XAUUSD;4 171.70;4 173.09;4 185.46;2025.11.28 03:00:31;4 185.48;-0.17;;13.78;[tp]
2025.11.24 22:37:22;Buy;0.01;XAUUSD;4 131.85;4 136.94;4 256.53;2025.11.25 09:29:47;4 134.90;-0.17;-0.42;3.05;[sl]
2025.11.24 22:35:58;Buy;0.01;XAUUSD;4 130.78;4 132.14;4 144.24;2025.11.25 01:11:40;4 132.08;-0.17;-0.42;1.30;[sl]
2025.11.24 22:33:56;Buy;0.01;XAUUSD;4 130.98;4 132.34;4 144.24;2025.11.25 01:11:40;4 132.24;-0.17;-0.42;1.26;[sl]
2025.11.24 22:37:22;Buy;0.01;XAUUSD;4 131.85;4 132.32;4 154.40;2025.11.25 01:11:40;4 132.24;-0.17;-0.42;0.39;[sl]
2025.11.24 22:33:56;Buy;0.01;XAUUSD;4 130.98;4 132.23;4 144.84;2025.11.25 01:11:40;4 132.05;-0.17;-0.42;1.07;[sl]
2025.11.24 20:32:58;Buy;0.01;XAUUSD;4 100.42;4 113.17;4 123.16;2025.11.24 20:53:24;4 123.19;-0.16;;22.77;[tp]
2025.11.21 08:28:09;Sell;0.01;XAUUSD;4 040.46;4 039.20;4 026.25;2025.11.21 08:41:55;4 039.14;-0.16;;1.32;[sl]
2025.11.21 07:54:04;Sell;0.01;XAUUSD;4 040.23;4 123.53;4 026.25;2025.11.21 07:55:00;4 041.55;-0.16;;-1.32;
2025.11.17 21:35:24;Sell;0.01;XAUUSD;4 033.05;4 023.66;4 011.23;2025.11.17 21:47:18;4 023.69;-0.16;;9.36;[sl]
2025.11.17 21:35:15;Sell;0.01;XAUUSD;4 034.58;4 033.19;4 020.78;2025.11.17 21:42:47;4 019.74;-0.16;;14.84;[tp]
2025.11.17 21:35:24;Sell;0.01;XAUUSD;4 033.05;4 031.77;4 019.48;2025.11.17 21:42:47;4 019.48;-0.16;;13.57;[tp]
2025.11.12 17:10:11;Buy;0.01;XAUUSD;4 147.67;4 160.13;4 170.74;2025.11.12 17:17:22;4 170.74;-0.17;;23.07;[tp]
2025.11.10 03:23:38;Buy;0.01;XAUUSD;4 045.39;4 097.63;4 167.26;2025.11.12 17:16:23;4 167.28;-0.16;-0.84;121.89;[tp]
2025.11.12 17:10:10;Buy;0.01;XAUUSD;4 146.92;4 149.99;4 161.09;2025.11.12 17:13:48;4 161.09;-0.17;;14.17;[tp]
2025.11.12 17:10:10;Buy;0.01;XAUUSD;4 146.92;4 148.29;4 160.49;2025.11.12 17:13:43;4 160.52;-0.17;;13.60;[tp]
2025.11.10 03:22:29;Buy;0.01;XAUUSD;4 044.48;4 045.81;4 057.72;2025.11.10 03:53:01;4 045.50;-0.16;;1.02;[sl]
2025.11.10 03:23:39;Buy;0.01;XAUUSD;4 045.49;4 045.95;4 067.65;2025.11.10 03:53:01;4 045.42;-0.16;;-0.07;[sl]
2025.11.07 18:35:32;Buy;0.01;XAUUSD;4 017.69;4 019.02;4 030.97;2025.11.07 18:42:59;4 018.83;-0.16;;1.14;[sl]
2025.11.07 18:34:59;Buy;0.01;XAUUSD;4 017.77;4 019.10;4 030.97;2025.11.07 18:42:59;4 019.04;-0.16;;1.27;[sl]
2025.11.07 18:35:00;Buy;0.01;XAUUSD;4 018.07;4 019.29;4 031.56;2025.11.07 18:42:52;4 019.34;-0.16;;1.27;[sl]
2025.11.07 18:35:35;Buy;0.01;XAUUSD;4 020.43;4 020.89;4 040.89;2025.11.07 18:42:35;4 020.45;-0.16;;0.02;[sl]
2025.11.04 19:54:00;Balance;;;;;;;;;;-1 500.00;
2025.11.04 16:29:18;Sell;0.01;XAUUSD;3 964.92;3 951.69;3 942.45;2025.11.04 16:33:09;3 942.44;-0.16;;22.48;[tp]
2025.11.04 16:29:18;Sell;0.01;XAUUSD;3 959.99;3 958.77;3 950.33;2025.11.04 16:31:54;3 949.97;-0.16;;10.02;[tp]
2025.11.04 16:29:18;Sell;0.01;XAUUSD;3 964.77;4 132.35;3 951.56;2025.11.04 16:29:57;3 951.56;-0.16;;13.21;[tp]
2025.11.04 16:05:44;Sell;0.01;XAUUSD;3 964.22;3 998.72;3 942.45;2025.11.04 16:15:01;3 975.79;-0.16;;-11.57;
2025.11.04 16:05:44;Sell;0.01;XAUUSD;3 963.91;4 045.10;3 950.33;2025.11.04 16:15:00;3 975.80;-0.16;;-11.89;
2025.11.04 16:05:44;Sell;0.01;XAUUSD;3 964.30;4 131.87;3 951.56;2025.11.04 16:15:00;3 975.72;-0.16;;-11.42;
2025.11.03 15:09:13;Balance;;;;;;;;;;633.00;
2025.11.03 15:07:16;Balance;;;;;;;;;;1 039.00;
2025.11.03 15:04:11;Balance;;;;;;;;;;1 444.00;
